28.523537415,"1"
29.197573696,"2"
29.788684807,"3"
30.560680272,"4"
31.239954649,"1"
31.925941043,"2"
32.620544218,"3"
33.290816327,"4"
33.994739229,"1"
34.718072562,"2"
35.422018141,"3"
36.138662132,"4"
36.832585034,"1"
37.550612245,"2"
38.251814059,"3"
38.945941043,"4"
39.562403628,"1"
40.109115646,"2"
40.790521542,"3"
41.529637188,"4"
42.215600907,"1"
42.910204082,"2"
43.597460317,"3"
44.314081633,"4"
44.930748299,"1"
45.672018141,"2"
46.357959184,"3"
47.090725624,"4"
47.783197279,"1"
48.41585034,"2"
49.14845805,"3"
49.95106576,"4"
50.631020408,"1"
51.22399093,"2"
51.911269841,"3"
52.599251701,"4"
53.322517007,"1"
54.008480726,"2"
54.733106576,"3"
55.413401361,"4"
56.114920635,"1"
56.770272109,"2"
57.550204082,"3"
58.24478458,"4"
58.891451247,"1"
59.569387755,"2"
60.308707483,"3"
60.982018141,"4"
61.645328798,"1"
62.386575964,"2"
63.11122449,"3"
63.781156463,"4"
64.514829932,"1"
65.193718821,"2"
65.88031746,"3"
66.542993197,"4"
67.259591837,"1"
67.937528345,"2"
68.649115646,"3"
69.389727891,"4"
70.098412698,"1"
70.809047619,"2"
71.447664399,"3"
72.174263039,"4"
72.852244898,"1"
73.570816327,"2"
74.256780045,"3"
74.965464853,"4"
75.659365079,"1"
76.37,"2"
77.063945578,"3"
77.749909297,"4"
78.413197279,"1"
79.113809524,"2"
79.801768707,"3"
80.518390023,"4"
81.204331066,"1"
81.90031746,"2"
82.602244898,"3"
83.302675737,"4"
84.028435374,"1"
84.68276644,"2"
85.41739229,"3"
86.119024943,"4"
86.804965986,"1"
87.501269841,"2"
88.209546485,"3"
88.911428571,"4"
89.544217687,"1"
90.260816327,"2"
91.003038549,"3"
91.702653061,"4"
92.451950113,"1"
93.099229025,"2"
93.793174603,"3"
94.479138322,"4"
95.1830839,"1"
95.846394558,"2"
96.569977324,"3"
97.279637188,"4"
98.006349206,"1"
98.668185941,"2"
99.35414966,"3"
100.033424036,"4"
100.726054422,"1"
101.414013605,"2"
102.146621315,"3"
102.84723356,"4"
103.52015873,"1"
104.199501134,"2"
104.977437642,"3"
105.65739229,"4"
106.359365079,"1"
107.006643991,"2"
107.723265306,"3"
108.447891156,"4"
109.181179138,"1"
109.821791383,"2"
110.523764172,"3"
111.257029478,"4"
111.935011338,"1"
112.644965986,"2"
113.331292517,"3"
114.03952381,"4"
114.725464853,"1"
115.413446712,"2"
116.10739229,"3"
116.762675737,"4"
117.471292517,"1"
118.189909297,"2"
118.898526077,"3"
119.603446712,"4"
120.303106576,"1"
120.975396825,"2"
121.684036281,"3"
122.369954649,"4"
123.096598639,"1"
123.737188209,"2"
124.415170068,"3"
125.154444444,"4"
125.865056689,"1"
126.551020408,"2"
127.23031746,"3"
127.938888889,"4"
128.655510204,"1"
129.335510204,"2"
130.029455782,"3"
130.746077098,"4"
131.419365079,"1"
132.181315193,"2"
132.861269841,"3"
133.56324263,"4"
134.263854875,"1"
134.935147392,"2"
135.643764172,"3"
136.370385488,"4"
137.048390023,"1"
137.680952381,"2"
138.367913832,"3"
139.076530612,"4"
139.811156463,"1"
140.474444444,"2"
141.175056689,"3"
141.917687075,"4"
142.632970522,"1"
143.288253968,"2"
143.990226757,"3"
144.739410431,"4"
145.417460317,"1"
146.119410431,"2"
146.820022676,"3"
147.507981859,"4"
148.156689342,"1"
148.85723356,"2"
149.573854875,"3"
150.239931973,"4"
150.986371882,"1"
151.695056689,"2"
152.390952381,"3"
153.091609977,"4"
153.793582766,"1"
154.494172336,"2"
155.157482993,"3"
155.844444444,"4"
156.579433107,"1"
157.273015873,"2"
157.942970522,"3"
158.62292517,"4"
159.324875283,"1"
160.033492063,"2"
160.774807256,"3"
161.428072562,"4"
162.146689342,"1"
162.825986395,"2"
163.534580499,"3"
164.275873016,"4"
164.947165533,"1"
165.647777778,"2"
166.329092971,"3"
167.03814059,"4"
167.73829932,"1"
168.432267574,"2"
169.136235828,"3"
169.852834467,"4"
170.579478458,"1"
171.257414966,"2"
171.966054422,"3"
172.674648526,"4"
173.330952381,"1"
173.988253968,"2"
174.698208617,"3"
175.398820862,"4"
176.084761905,"1"
176.778730159,"2"
177.464671202,"3"
178.175283447,"4"
178.846598639,"1"
179.540544218,"2"
180.288480726,"3"
180.951768707,"4"
181.661746032,"1"
182.354353741,"2"
183.08968254,"3"
183.767482993,"4"
184.485555556,"1"
185.171473923,"2"
185.842789116,"3"
186.52877551,"4"
187.253378685,"1"
187.986643991,"2"
188.633922902,"3"
189.282562358,"4"
190.013786848,"1"
190.67814059,"2"
191.450090703,"3"
192.10537415,"4"
192.791315193,"1"
193.501972789,"2"
194.211927438,"3"
194.928526077,"4"
195.606485261,"1"
196.347777778,"2"
197.056394558,"3"
197.71968254,"4"
198.460952381,"1"
199.122244898,"2"
199.857006803,"3"
200.559569161,"4"
201.228843537,"1"
201.939410431,"2"
202.664013605,"3"
203.333968254,"4"
204.031133787,"1"
204.668571429,"2"
205.417845805,"3"
206.089637188,"4"
206.822380952,"1"
207.455759637,"2"
208.195328798,"3"
208.896031746,"4"
209.599886621,"1"
210.295192744,"2"
210.979773243,"3"
211.689229025,"4"
212.400385488,"1"
213.115510204,"2"
213.764217687,"3"
214.442267574,"4"
215.158866213,"1"
215.8161678,"2"
216.53276644,"3"
217.226734694,"4"
218.010725624,"1"
