0.325079365,"1"
1.079501134,"2"
1.806235828,"3"
2.550929705,"4"
3.288888889,"1"
4.024058957,"2"
4.759070295,"3"
5.501564626,"4"
6.235600907,"1"
6.982131519,"2"
7.708752834,"3"
8.440045351,"4"
9.193900227,"1"
9.924399093,"2"
10.655873016,"3"
11.386643991,"4"
12.13739229,"1"
12.869387755,"2"
13.600566893,"3"
14.344648526,"4"
15.075578231,"1"
15.824580499,"2"
16.557120181,"3"
17.297097506,"4"
18.043764172,"1"
18.77031746,"2"
19.50430839,"3"
20.235986395,"4"
20.979365079,"1"
21.717505669,"2"
22.454807256,"3"
23.18877551,"4"
23.939092971,"1"
24.68462585,"2"
25.423900227,"3"
26.141836735,"4"
26.853151927,"1"
27.603786848,"2"
28.357709751,"3"
29.077188209,"4"
29.870612245,"1"
30.574875283,"2"
31.329183673,"3"
32.0538322,"4"
32.808390023,"1"
33.548412698,"2"
34.32845805,"3"
35.009886621,"4"
35.76015873,"1"
36.553854875,"2"
37.257641723,"3"
38.022675737,"4"
38.731678005,"1"
39.491746032,"2"
40.185419501,"3"
40.96,"4"
41.671088435,"1"
42.376417234,"2"
43.141201814,"3"
43.871043084,"4"
44.594353741,"1"
45.327006803,"2"
46.050544218,"3"
46.813151927,"4"
47.554126984,"1"
48.250770975,"2"
49.013310658,"3"
49.743492063,"4"
50.481927438,"1"
51.214399093,"2"
51.961179138,"3"
52.712494331,"4"
53.438049887,"1"
54.129773243,"2"
54.897641723,"3"
55.649387755,"4"
56.397777778,"1"
57.143446712,"2"
57.879818594,"3"
58.594716553,"4"
59.324172336,"1"
60.058979592,"2"
60.786439909,"3"
61.540839002,"4"
62.267891156,"1"
63.007981859,"2"
63.747324263,"3"
64.48521542,"4"
65.222154195,"1"
65.955442177,"2"
66.695396825,"3"
67.443628118,"4"
68.170566893,"1"
68.907755102,"2"
69.6269161,"3"
70.384421769,"4"
71.122947846,"1"
71.858390023,"2"
72.597482993,"3"
73.333378685,"4"
74.068979592,"1"
74.798027211,"2"
75.536258503,"3"
76.2761678,"4"
77.018503401,"1"
77.758594104,"2"
78.487777778,"3"
79.234557823,"4"
79.974535147,"1"
80.702743764,"2"
81.438684807,"3"
82.182063492,"4"
82.956893424,"1"
83.646281179,"2"
84.420566893,"3"
