1.111360544,"1"
1.80600907,"2"
2.5272789120000003,"3"
3.243900227,"4"
3.939863946,"1"
4.637142857000001,"2"
5.305759637,"3"
6.040952381,"4"
6.749682539999999,"1"
7.4543083900000005,"2"
8.158253968,"3"
8.880884354,"4"
9.566825397,"1"
10.288798186,"2"
10.98276644,"3"
11.681564626,"4"
12.420657596,"1"
13.115396825000001,"2"
13.817165533,"3"
14.556507937000001,"4"
15.228820862000001,"1"
15.92877551,"2"
16.635396825,"3"
17.344013605,"4"
18.049297052,"1"
18.739251701,"2"
19.463877551,"3"
20.177777778,"4"
20.88845805,"1"
21.584399093000002,"2"
22.270385488,"3"
22.984331066,"4"
23.703015873,"1"
24.399614512,"2"
25.118276643999998,"3"
25.814149659999998,"4"
26.529433107,"1"
27.230045350999998,"2"
27.95600907,"3"
28.635941043,"4"
29.345941043,"1"
30.048548753,"2"
30.765147392,"3"
31.457120181,"4"
32.167732426,"1"
32.876712018000006,"2"
33.598662132,"3"
34.285260771,"4"
34.985895692,"1"
35.689863945999996,"2"
36.429138322,"3"
37.109092971,"4"
37.818367347,"1"
38.519659864,"2"
39.264965986,"3"
39.934920635,"4"
40.642222222,"1"
41.33814059,"2"
42.056099773,"3"
42.749410431,"4"
43.46292517,"1"
44.166643991,"2"
44.875283447,"3"
45.57122449,"4"
46.28319727900001,"1"
46.989138322,"2"
47.699092971,"3"
48.410385488,"4"
49.121972789,"1"
49.824285714000005,"2"
50.543922902,"3"
51.225850339999994,"4"
51.927188209,"1"
52.643129252,"2"
53.356417234000006,"3"
54.051020408,"4"
54.77031746,"1"
55.462267574,"2"
56.186893424000004,"3"
56.878163265,"4"
57.581473923,"1"
58.287414966,"2"
59.006122449,"3"
59.682653061,"4"
60.411292517,"1"
61.10877551,"2"
61.853197279,"3"
62.525827664,"4"
63.226439909,"1"
63.933061224,"2"
64.653106576,"3"
65.346984127,"4"
66.05027210899999,"1"
66.758888889,"2"
67.467165533,"3"
68.145124717,"4"
68.880408163,"1"
69.579024943,"2"
70.306984127,"3"
70.985623583,"4"
71.710249433,"1"
72.406213152,"2"
73.132154195,"3"
73.816122449,"4"
74.516371882,"1"
75.234058957,"2"
75.955963719,"3"
76.639931973,"4"
77.345873016,"1"
78.06049886599999,"2"
78.781133787,"3"
79.47308389999999,"4"
80.167709751,"1"
80.868321995,"2"
81.59893424,"3"
82.288027211,"4"
83.00351473900001,"1"
83.703492063,"2"
84.431496599,"3"
85.117052154,"4"
85.821678005,"1"
86.517641723,"2"
87.25024943300001,"3"
87.938208617,"4"
88.644172336,"1"
89.349478458,"2"
90.06208616800001,"3"
90.753378685,"4"
91.491995465,"1"
92.223922902,"2"
92.913219955,"3"
93.538526077,"4"
94.322494331,"1"
94.979092971,"2"
95.683038549,"3"
96.395192744,"4"
97.10961451200001,"1"
97.823582766,"2"
98.540204082,"3"
99.233492063,"4"
99.940113379,"1"
100.636077098,"2"
101.36936507899999,"3"
102.05596371899999,"4"
102.776258503,"1"
103.463560091,"2"
104.178231293,"3"
104.881451247,"4"
105.641451247,"1"
