6.536281179,"1"
7.263537415,"2"
8.046258503,"3"
8.736575964,"4"
9.474557823,"1"
10.201111111,"2"
10.981133787,"3"
11.720136054,"4"
12.469410431,"1"
13.198412698,"2"
13.950770975,"3"
14.71292517,"4"
15.43292517,"1"
16.14031746,"2"
16.902380952,"3"
17.652244898,"4"
18.360770975,"1"
19.127936508,"2"
19.842675737,"3"
20.630975057,"4"
21.359909297,"1"
22.077482993,"2"
22.815238095,"3"
23.550430839,"4"
24.304217687,"1"
25.031814059,"2"
25.773514739,"3"
26.534829932,"4"
27.2638322,"1"
28.023809524,"2"
28.760544218,"3"
29.479863946,"4"
30.172244898,"1"
30.87877551,"2"
31.64569161,"3"
32.398253968,"4"
33.108752834,"1"
33.83984127,"2"
34.593628118,"3"
35.315147392,"4"
36.06845805,"1"
36.83138322,"2"
37.579297052,"3"
38.303764172,"4"
39.061315193,"1"
39.799138322,"2"
40.513673469,"3"
41.273174603,"4"
42.025646259,"1"
42.782108844,"2"
43.526054422,"3"
44.233106576,"4"
44.968321995,"1"
45.704875283,"2"
46.431678005,"3"
47.155646259,"4"
47.908639456,"1"
48.619546485,"2"
49.370408163,"3"
50.081519274,"4"
50.844013605,"1"
51.571791383,"2"
52.316870748,"3"
53.037823129,"4"
53.744353741,"1"
54.46739229,"2"
55.220544218,"3"
55.926326531,"4"
56.677278912,"1"
57.425736961,"2"
58.183673469,"3"
58.894512472,"4"
59.649138322,"1"
60.441247166,"2"
61.191451247,"3"
61.903151927,"4"
62.627369615,"1"
63.338798186,"2"
64.07968254,"3"
64.795782313,"4"
65.550975057,"1"
66.314172336,"2"
67.046689342,"3"
67.807641723,"4"
68.504036281,"1"
69.209024943,"2"
69.952040816,"3"
70.671269841,"4"
71.421292517,"1"
72.149727891,"2"
72.849659864,"3"
73.599931973,"4"
74.33537415,"1"
75.086235828,"2"
75.800340136,"3"
76.525283447,"4"
77.272993197,"1"
78.000657596,"2"
78.777278912,"3"
79.512426304,"4"
80.173900227,"1"
80.912380952,"2"
81.664353741,"3"
82.45154195,"4"
83.191292517,"1"
83.923786848,"2"
84.684693878,"3"
85.434172336,"4"
86.152562358,"1"
86.869206349,"2"
87.594421769,"3"
88.315827664,"4"
89.045827664,"1"
89.788820862,"2"
90.541609977,"3"
91.28106576,"4"
92.037755102,"1"
92.712199546,"2"
93.503582766,"3"
94.234897959,"4"
94.94739229,"1"
95.673968254,"2"
96.439319728,"3"
97.194739229,"4"
97.891768707,"1"
98.585011338,"2"
99.318344671,"3"
100.037346939,"4"
100.781519274,"1"
101.574376417,"2"
102.264852608,"3"
102.958820862,"4"
103.747868481,"1"
104.448276644,"2"
105.159319728,"3"
105.931814059,"4"
106.653537415,"1"
107.39446712,"2"
108.102630385,"3"
108.874739229,"4"
109.621882086,"1"
110.370294785,"2"
111.0861678,"3"
111.799863946,"4"
112.506439909,"1"
113.251043084,"2"
113.989569161,"3"
114.694399093,"4"
115.413945578,"1"
116.136394558,"2"
116.872358277,"3"
117.61553288,"4"
118.335124717,"1"
119.055646259,"2"
119.760816327,"3"
120.521247166,"4"
121.21414966,"1"
122.005396825,"2"
122.727596372,"3"
123.478095238,"4"
124.192403628,"1"
124.995147392,"2"
125.719092971,"3"
126.419274376,"4"
